Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2022-154823,08/22/2022,08/26/2022,Standard Class,KN-16390,Katherine Cruz,Corporate,United States,Springfield,Ohio,45503,0,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,"15,65",2,"0,7","-12,57"
2022-154823,08/22/2022,08/26/2022,Standard Class,KN-16390,Katherine Cruz,Corporate,United States,Springfield,Ohio,45503,0,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"730,12",3,"0,3","-59,85"
2022-154823,08/22/2022,08/26/2022,Standard Class,KN-16390,Katherine Cruz,Corporate,United States,Springfield,Ohio,45503,0,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,"31,7",1,"0,2","-5,46"
2022-132633,02/04/2022,02/06/2022,Second Class,KH-16630,Ken Jackson,Corporate,United States,Pleasant Grove,Utah,84062,3,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,"14,82",3,"0,2","5,74"
2022-105844,10/26/2022,10/28/2022,Second Class,JF-15415,Jennifer Ortiz,Consumer,United States,Sparks,Nevada,89431,3,OFF-AR-10001955,Office Supplies,Art,Newell 319,"96,82",4,"0,0","33,33"
2022-119480,01/10/2022,01/14/2022,Standard Class,CC-12685,Craig Neal,Consumer,United States,Henderson,Kentucky,42420,2,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,"129,71",3,"0,0","69,96"
2022-119480,01/10/2022,01/14/2022,Standard Class,CC-12685,Craig Neal,Consumer,United States,Henderson,Kentucky,42420,2,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,"199,4",3,"0,0","64,07"
2022-119480,01/10/2022,01/14/2022,Standard Class,CC-12685,Craig Neal,Consumer,United States,Henderson,Kentucky,42420,2,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,"52,17",2,"0,0","15,56"
2022-119480,01/10/2022,01/14/2022,Standard Class,CC-12685,Craig Neal,Consumer,United States,Henderson,Kentucky,42420,2,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""","62,89",5,"0,0","33,92"
2022-153374,02/10/2022,02/14/2022,Second Class,JF-15565,Jill Richardson,Consumer,United States,Decatur,Illinois,62521,1,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,"585,54",6,"0,2","125,99"
2022-124933,12/27/2022,12/31/2022,Second Class,DF-13135,David Garcia,Consumer,United States,New York City,New York,10009,0,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,"259,42",6,"0,0","139,92"
2022-128013,08/10/2022,08/17/2022,Standard Class,MF-18250,Monica Powell,Corporate,United States,New York City,New York,10035,0,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,"12,22",3,"0,0","6,17"
2022-128013,08/10/2022,08/17/2022,Standard Class,MF-18250,Monica Powell,Corporate,United States,New York City,New York,10035,0,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,"175,83",3,"0,0","96,85"
2022-163965,11/21/2022,11/28/2022,Standard Class,SS-20875,Sung Smith,Consumer,United States,Miami,Florida,33180,2,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,"8,82",5,"0,7","-8,1"
2022-163965,11/21/2022,11/28/2022,Standard Class,SS-20875,Sung Smith,Consumer,United States,Miami,Florida,33180,2,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,"21,28",2,"0,2","1,83"
2022-163965,11/21/2022,11/28/2022,Standard Class,SS-20875,Sung Smith,Consumer,United States,Miami,Florida,33180,2,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,"76,71",4,"0,7","-70,43"
2022-163965,11/21/2022,11/28/2022,Standard Class,SS-20875,Sung Smith,Consumer,United States,Miami,Florida,33180,2,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,"354,23",3,"0,2","-50,81"
2022-166583,06/27/2022,07/01/2022,Standard Class,VD-21670,Valerie Watson,Consumer,United States,Houston,Texas,77070,1,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,"1185,69",3,"0,2","153,07"
2022-106208,12/11/2022,12/16/2022,Standard Class,JW-16075,Julia Kim,Consumer,United States,Chicago,Illinois,60610,1,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,"64,77",7,"0,8","-152,36"
2022-136749,12/26/2022,12/28/2022,Second Class,LH-16900,Lena Wright,Consumer,United States,Columbus,Georgia,31907,2,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,"336,57",6,"0,0","65,66"
2022-136749,12/26/2022,12/28/2022,Second Class,LH-16900,Lena Wright,Consumer,United States,Columbus,Georgia,31907,2,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,"192,64",5,"0,0","103,9"
2022-145835,05/14/2022,05/19/2022,Second Class,BF-11170,Ben Ortiz,Home Office,United States,Chicago,Illinois,60623,1,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,"271,31",2,"0,2","23,35"
2022-145835,05/14/2022,05/19/2022,Second Class,BF-11170,Ben Ortiz,Home Office,United States,Chicago,Illinois,60623,1,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,"19,52",4,"0,2","7,84"
2022-156797,08/12/2022,08/16/2022,Standard Class,PO-19180,Philisse Weaver,Home Office,United States,New York City,New York,10035,0,OFF-AR-10001427,Office Supplies,Art,Newell 330,"14,59",2,"0,0","4,35"
2022-156797,08/12/2022,08/16/2022,Standard Class,PO-19180,Philisse Weaver,Home Office,United States,New York City,New York,10035,0,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,"168,36",2,"0,0","48,3"
2022-136658,09/11/2022,09/18/2022,Standard Class,BO-11425,Bobby Sullivan,Consumer,United States,New York City,New York,10024,0,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,"7,42",2,"0,0","2,89"
2022-103072,09/28/2022,10/01/2022,Second Class,HW-14935,Helen Garcia,Corporate,United States,Detroit,Michigan,48205,1,OFF-AR-10000127,Office Supplies,Art,Newell 321,"20,01",5,"0,0","6,66"
2022-103072,09/28/2022,10/01/2022,Second Class,HW-14935,Helen Garcia,Corporate,United States,Detroit,Michigan,48205,1,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,"31,62",4,"0,0","17,42"
2022-150770,05/04/2022,05/07/2022,First Class,LC-16870,Lena Young,Consumer,United States,San Francisco,California,94109,3,OFF-AR-10001246,Office Supplies,Art,Newell 317,"10,76",3,"0,0","3,58"
2022-150770,05/04/2022,05/07/2022,First Class,LC-16870,Lena Young,Consumer,United States,San Francisco,California,94109,3,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,"76,25",2,"0,2","30,62"
2022-150770,05/04/2022,05/07/2022,First Class,LC-16870,Lena Young,Consumer,United States,San Francisco,California,94109,3,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,"414,75",4,"0,0","171,34"
2022-150770,05/04/2022,05/07/2022,First Class,LC-16870,Lena Young,Consumer,United States,San Francisco,California,94109,3,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,"60,47",2,"0,2","24,29"
2022-158491,06/05/2022,06/10/2022,Second Class,BP-11155,Becky Parker,Consumer,United States,Los Angeles,California,90008,3,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,"146,38",2,"0,0","50,39"
2022-158491,06/05/2022,06/10/2022,Second Class,BP-11155,Becky Parker,Consumer,United States,Los Angeles,California,90008,3,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,"1207,76",3,"0,0","554,38"
2022-144519,11/14/2022,11/18/2022,Standard Class,AW-10930,Arthur Hernandez,Home Office,United States,Helena,Montana,59601,3,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,"414,75",5,"0,2","59,49"
2022-144519,11/14/2022,11/18/2022,Standard Class,AW-10930,Arthur Hernandez,Home Office,United States,Helena,Montana,59601,3,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke","78,06",7,"0,0","30,45"
2022-162782,02/22/2022,02/28/2022,Standard Class,PW-19240,Pierre Taylor,Consumer,United States,Columbia,Maryland,21044,0,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"3101,22",2,"0,0","1779,39"
2022-148964,05/27/2022,06/01/2022,Standard Class,RD-19900,Ruben Hill,Consumer,United States,Bellevue,Washington,98006,3,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","24,69",1,"0,0","11,05"
2022-101126,02/11/2022,02/15/2022,Second Class,NB-18655,Nona Young,Corporate,United States,Philadelphia,Pennsylvania,19143,0,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,"94,23",5,"0,2","10,81"
2022-121699,08/11/2022,08/15/2022,Standard Class,BD-11320,Bill King,Consumer,United States,Detroit,Michigan,48227,1,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,"79,0",5,"0,0","40,79"
2022-162761,10/10/2022,10/14/2022,Standard Class,SC-20575,Sonia Ross,Consumer,United States,Miami,Florida,33178,2,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,"2,28",2,"0,7","-1,83"
2022-162761,10/10/2022,10/14/2022,Standard Class,SC-20575,Sonia Ross,Consumer,United States,Miami,Florida,33178,2,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,"13,68",2,"0,7","-12,04"
2022-162761,10/10/2022,10/14/2022,Standard Class,SC-20575,Sonia Ross,Consumer,United States,Miami,Florida,33178,2,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,"45,6",8,"0,2","10,47"
2022-125563,04/12/2022,04/18/2022,Standard Class,PR-18880,Patrick Hall,Consumer,United States,Tampa,Florida,33614,2,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,"82,18",2,"0,2","14,15"
2022-125563,04/12/2022,04/18/2022,Standard Class,PR-18880,Patrick Hall,Consumer,United States,Tampa,Florida,33614,2,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock","66,52",3,"0,2","20,04"
2022-113152,12/26/2022,12/31/2022,Standard Class,JK-15625,Jim Peterson,Consumer,United States,New York City,New York,10024,0,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"1029,56",2,"0,0","519,84"
2022-113152,12/26/2022,12/31/2022,Standard Class,JK-15625,Jim Peterson,Consumer,United States,New York City,New York,10024,0,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","548,47",2,"0,2","78,67"
2022-159590,07/19/2022,07/22/2022,First Class,KC-16255,Karen Butler,Corporate,United States,New York City,New York,10009,0,OFF-AR-10003190,Office Supplies,Art,Newell 32,"7,03",2,"0,0","2,26"
2022-110345,03/10/2022,03/12/2022,Second Class,TG-21310,Toby Williams,Consumer,United States,Raleigh,North Carolina,27604,2,OFF-LA-10001175,Office Supplies,Labels,Avery 514,"5,62",2,"0,2","2,34"
2022-136224,06/01/2022,06/01/2022,Same Day,ML-18265,Muhammed Edwards,Consumer,United States,Fayetteville,North Carolina,28314,2,OFF-AR-10003504,Office Supplies,Art,Newell 347,"12,53",3,"0,2","1,62"
2022-100146,05/15/2022,05/20/2022,Standard Class,CB-12535,Claudia Watson,Corporate,United States,Camarillo,California,93010,3,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish","622,15",5,"0,15","58,8"
2022-100146,05/15/2022,05/20/2022,Standard Class,CB-12535,Claudia Watson,Corporate,United States,Camarillo,California,93010,3,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,"149,95",3,"0,0","48,18"
2022-100146,05/15/2022,05/20/2022,Standard Class,CB-12535,Claudia Watson,Corporate,United States,Camarillo,California,93010,3,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,"119,03",2,"0,2","-8,54"
2022-100146,05/15/2022,05/20/2022,Standard Class,CB-12535,Claudia Watson,Corporate,United States,Camarillo,California,93010,3,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","881,27",3,"0,2","113,77"
2022-148180,07/27/2022,08/01/2022,Standard Class,BP-11095,Bart Ward,Corporate,United States,Oxnard,California,93030,3,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","11,16",3,"0,2","4,32"
2022-148180,07/27/2022,08/01/2022,Standard Class,BP-11095,Bart Ward,Corporate,United States,Oxnard,California,93030,3,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,"28,23",6,"0,2","11,74"
2022-148180,07/27/2022,08/01/2022,Standard Class,BP-11095,Bart Ward,Corporate,United States,Oxnard,California,93030,3,OFF-AR-10002067,Office Supplies,Art,Newell 334,"121,02",5,"0,0","36,11"
2022-145457,03/25/2022,03/28/2022,Second Class,CP-12085,Cathy Foster,Corporate,United States,Covington,Washington,98042,3,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","57,22",5,"0,0","18,38"
2022-120446,11/17/2022,11/19/2022,First Class,JG-15805,John Reyes,Corporate,United States,San Diego,California,92105,3,OFF-LA-10003148,Office Supplies,Labels,Avery 51,"23,06",3,"0,0","12,17"
2022-137974,04/17/2022,04/19/2022,First Class,LL-16840,Lauren Thomas,Consumer,United States,Waynesboro,Virginia,22980,2,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,"694,96",2,"0,0","207,35"
2022-137974,04/17/2022,04/19/2022,First Class,LL-16840,Lauren Thomas,Consumer,United States,Waynesboro,Virginia,22980,2,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,"11,15",1,"0,0","6,4"
2022-137974,04/17/2022,04/19/2022,First Class,LL-16840,Lauren Thomas,Consumer,United States,Waynesboro,Virginia,22980,2,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,"1460,17",7,"0,0","167,56"
2022-137974,04/17/2022,04/19/2022,First Class,LL-16840,Lauren Thomas,Consumer,United States,Waynesboro,Virginia,22980,2,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,"638,38",9,"0,0","175,82"
2022-136987,04/12/2022,04/15/2022,Second Class,AR-10540,Andy Carter,Consumer,United States,Los Angeles,California,90004,3,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,"780,76",4,"0,2","302,38"
2022-136987,04/12/2022,04/15/2022,Second Class,AR-10540,Andy Carter,Consumer,United States,Los Angeles,California,90004,3,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,"64,37",2,"0,0","33,98"
2022-138485,02/28/2022,03/02/2022,Second Class,NP-18670,Nora Miller,Consumer,United States,Seattle,Washington,98105,3,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,"657,48",9,"0,0","113,17"
2022-100734,09/16/2022,09/21/2022,Standard Class,AC-10615,Ann Garcia,Corporate,United States,Philadelphia,Pennsylvania,19143,0,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,"4,36",4,"0,7","-4,01"
2022-100734,09/16/2022,09/21/2022,Standard Class,AC-10615,Ann Garcia,Corporate,United States,Philadelphia,Pennsylvania,19143,0,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","179,56",2,"0,2","-41,21"
2022-134558,12/20/2022,12/26/2022,Second Class,PM-19135,Peter Long,Home Office,United States,Dover,New Hampshire,3820,0,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,"36,48",5,"0,0","20,51"
2022-134558,12/20/2022,12/26/2022,Second Class,PM-19135,Peter Long,Home Office,United States,Dover,New Hampshire,3820,0,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,"2744,89",9,"0,0","724,47"
2022-134558,12/20/2022,12/26/2022,Second Class,PM-19135,Peter Long,Home Office,United States,Dover,New Hampshire,3820,0,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,"1284,86",4,"0,3","-147,44"
2022-108672,09/11/2022,09/17/2022,Standard Class,FA-14230,Frank Clark,Corporate,United States,Los Angeles,California,90032,3,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock","130,15",6,"0,0","46,3"
2022-129532,12/09/2022,12/13/2022,Standard Class,YS-21880,Yana Collins,Corporate,United States,Los Angeles,California,90036,3,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D","270,79",2,"0,0","6,21"
2022-129532,12/09/2022,12/13/2022,Standard Class,YS-21880,Yana Collins,Corporate,United States,Los Angeles,California,90036,3,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,"287,92",4,"0,0","56,17"
2022-123113,11/25/2022,11/28/2022,Second Class,AT-10735,Annie Butler,Consumer,United States,Morristown,New Jersey,7960,0,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","3202,65",8,"0,0","1029,05"
2022-123113,11/25/2022,11/28/2022,Second Class,AT-10735,Annie Butler,Consumer,United States,Morristown,New Jersey,7960,0,OFF-AR-10004999,Office Supplies,Art,Newell 315,"21,89",3,"0,0","6,28"
2022-169656,08/14/2022,08/17/2022,First Class,EJ-13720,Ed May,Consumer,United States,Philadelphia,Pennsylvania,19143,0,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,"515,88",3,"0,2","22,2"
2022-142734,04/17/2022,04/22/2022,Standard Class,DM-13345,Denise Powell,Corporate,United States,New York City,New York,10024,0,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,"155,87",2,"0,1","3,97"
2022-139738,09/26/2022,09/30/2022,Standard Class,DK-12895,Dana Young,Consumer,United States,Rockford,Illinois,61107,1,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,"157,07",7,"0,2","18,02"
2022-164567,06/16/2022,06/20/2022,Standard Class,GK-14620,Grace Sanders,Corporate,United States,Los Angeles,California,90004,3,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,"275,2",3,"0,2","31,58"
2022-130491,02/09/2022,02/12/2022,First Class,BH-11710,Brosina Russell,Consumer,United States,Garden City,Kansas,67846,1,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","11,64",2,"0,0","6,01"
2022-130491,02/09/2022,02/12/2022,First Class,BH-11710,Brosina Russell,Consumer,United States,Garden City,Kansas,67846,1,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head","7,09",1,"0,0","2,52"
2022-130491,02/09/2022,02/12/2022,First Class,BH-11710,Brosina Russell,Consumer,United States,Garden City,Kansas,67846,1,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box","7,03",2,"0,0","2,42"
2022-113740,08/25/2022,08/29/2022,Second Class,SC-20380,Shahid Rivera,Consumer,United States,New York City,New York,10035,0,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back","18,19",3,"0,0","6,47"
2022-136805,05/24/2022,05/28/2022,Second Class,NM-18445,Nathan Walker,Home Office,United States,Detroit,Michigan,48234,1,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,"1037,61",5,"0,1","343,98"
2022-136805,05/24/2022,05/28/2022,Second Class,NM-18445,Nathan Walker,Home Office,United States,Detroit,Michigan,48234,1,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"91,9",9,"0,0","27,42"
2022-159499,11/22/2022,11/25/2022,Second Class,EM-14095,Eudokia Wheeler,Corporate,United States,Phoenix,Arizona,85023,3,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,"397,27",6,"0,2","39,89"
2022-159499,11/22/2022,11/25/2022,Second Class,EM-14095,Eudokia Wheeler,Corporate,United States,Phoenix,Arizona,85023,3,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,"28,48",2,"0,2","-2,04"
2022-159499,11/22/2022,11/25/2022,Second Class,EM-14095,Eudokia Wheeler,Corporate,United States,Phoenix,Arizona,85023,3,OFF-LA-10003121,Office Supplies,Labels,Avery 506,"20,15",5,"0,2","7,52"
2022-161452,04/06/2022,04/12/2022,Standard Class,CA-11965,Carol Parker,Corporate,United States,Los Angeles,California,90036,3,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"1088,51",3,"0,2","124,91"
2022-101889,12/28/2022,01/02/2023,Standard Class,DB-13120,David Russell,Corporate,United States,Marion,Ohio,43302,0,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","1889,77",9,"0,4","-650,58"
2022-101889,12/28/2022,01/02/2023,Standard Class,DB-13120,David Russell,Corporate,United States,Marion,Ohio,43302,0,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,"24,24",3,"0,2","9,39"
2022-121552,03/23/2022,03/28/2022,Standard Class,FW-14395,Fred Jones,Corporate,United States,Huntsville,Alabama,35810,2,OFF-AR-10003217,Office Supplies,Art,Newell 316,"23,86",4,"0,0","7,67"
2022-107685,12/01/2022,12/03/2022,Second Class,JM-15865,John Collins,Consumer,United States,Las Vegas,Nevada,89115,3,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","98,77",4,"0,0","40,8"
2022-107685,12/01/2022,12/03/2022,Second Class,JM-15865,John Collins,Consumer,United States,Las Vegas,Nevada,89115,3,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,"31,62",4,"0,0","17,42"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,"48,9",6,"0,0","26,93"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,"73,13",3,"0,0","39,44"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,"317,18",2,"0,0","123,75"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases","208,6",1,"0,0","45,48"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp","47,54",3,"0,0","6,55"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,"188,98",5,"0,0","97,59"
2022-130974,11/28/2022,11/30/2022,Second Class,MA-17560,Matt Taylor,Home Office,United States,Everett,Massachusetts,2149,0,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,"544,2",4,"0,3","0,0"
2022-120782,04/29/2022,05/02/2022,First Class,SD-20485,Shirley Jones,Home Office,United States,Midland,Michigan,48640,1,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,"227,81",1,"0,1","58,09"
2022-120782,04/29/2022,05/02/2022,First Class,SD-20485,Shirley Jones,Home Office,United States,Midland,Michigan,48640,1,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"4651,82",3,"0,0","2669,08"
2022-116876,02/15/2022,02/22/2022,Standard Class,TT-21070,Ted Clark,Consumer,United States,Rochester,New York,14609,0,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","32,24",9,"0,2","13,41"
2022-116876,02/15/2022,02/22/2022,Standard Class,TT-21070,Ted Clark,Consumer,United States,Rochester,New York,14609,0,TEC-PH-10002584,Technology,Phones,Samsung Galaxy A53,"763,71",1,"0,0","262,92"
2022-142811,04/03/2022,04/08/2022,Standard Class,JL-15850,John Allen,Consumer,United States,Mesa,Arizona,85204,3,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,"107,12",5,"0,2","46,09"
2022-149636,01/07/2022,01/13/2022,Standard Class,SP-20620,Stefania Gray,Corporate,United States,Colorado Springs,Colorado,80906,3,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""","36,11",5,"0,2","12,95"
2022-149636,01/07/2022,01/13/2022,Standard Class,SP-20620,Stefania Gray,Corporate,United States,Colorado Springs,Colorado,80906,3,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"2,36",2,"0,7","-1,9"
2022-108588,01/06/2022,01/11/2022,Standard Class,BG-11695,Brooke Brooks,Corporate,United States,New York City,New York,10009,0,OFF-AR-10001615,Office Supplies,Art,Newell 34,"72,61",3,"0,0","21,67"
2022-108588,01/06/2022,01/11/2022,Standard Class,BG-11695,Brooke Brooks,Corporate,United States,New York City,New York,10009,0,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","21,33",2,"0,0","11,5"
2022-108588,01/06/2022,01/11/2022,Standard Class,BG-11695,Brooke Brooks,Corporate,United States,New York City,New York,10009,0,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,"16,06",2,"0,2","6,45"
2022-139374,09/11/2022,09/15/2022,Standard Class,AR-10345,Alex Wood,Corporate,United States,Austin,Texas,78745,1,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,"219,46",1,"0,3","-3,6"
2022-150231,03/17/2022,03/21/2022,Second Class,JK-15640,Jim Wood,Home Office,United States,New York City,New York,10009,0,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,"21,37",3,"0,0","8,83"
2022-147816,09/25/2022,09/27/2022,Second Class,CM-11935,Carlos Sanchez,Consumer,United States,Tucson,Arizona,85705,3,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,"42,85",2,"0,2","18,44"
